id,session_id,language,culture_circle,category,question,answer,question_zh,answer_zh,source_url,source_url_desc
ZH-147,ZH-147,zh-ZH,Sinophone,Cultural Products and Symbols,由福建帮领袖长泰人章芳琳斥资独建的合洛路玉皇殿所供奉之神像，更是三教大合流的典型例子。其中供奉的民间沐拜的地方神有哪些？,大伯公、灶君、天后圣母、太阳神、太阴神与注生娘娘。,由福建帮领袖长泰人章芳琳斥资独建的合洛路玉皇殿所供奉之神像，更是三教大合流的典型例子。其中供奉的民间沐拜的地方神有哪些？,大伯公、灶君、天后圣母、太阳神、太阴神与注生娘娘。,,《新加坡汉传佛教文物辩证》
ZH-148,ZH-148,zh-ZH,Sinophone,Cultural Products and Symbols,琉球安祥寺中的佛龛的神，都有什么名字？,名曰“不动”，或曰“火神”,琉球安祥寺中的佛龛的神，都有什么名字？,名曰“不动”，或曰“火神”,https://www.aisixiang.com/data/127941.html,《李金明：明清时期中国文化在琉球的传播——从文化传承看琉球的归属问题》
ZH-149,ZH-149,zh-ZH,Sinophone,Cultural Products and Symbols,华裔作家张翎《余震》中体现的跨文化表征路径被概括为什么？,双向交互,华裔作家张翎《余震》中体现的跨文化表征路径被概括为什么？,双向交互,https://jnxb.jnu.edu.cn/skb/CN/10.11778/j.jnxb.20231422,暨南学报（哲学社会科学版）
ZH-150,ZH-150,zh-ZH,Sinophone,History and Collective Memory,自洪武五年至崇祯二年明朝对琉球共多少次册封？派出多少册封使臣？,16次，29人,自洪武五年至崇祯二年明朝对琉球共多少次册封？派出多少册封使臣？,16次，29人,https://www.krzzjn.com/show-640-82143.html,抗日战争纪念网
EN-01,EN-01,en-EN,American,History and Collective Memory,"In the Great Māhele, King Kamehameha III attempted to redistribute land by adopting Western property systems. By 1885, what exact proportion of the land did the common people receive?",0.008,在“大马赫勒”期间，卡美哈梅哈三世国王试图通过引入西方土地私有制来进行土地重新分配。截至1885年，普通民众最终获得土地的确切比例是多少？,0.008,https://www.semanticscholar.org/search?q=S.%20147/H.R.%20309%3A%20Process%20for%20Federal%20Recognition%20of%20a%20Native%20Hawaiian%20Governmental%20Entity&sort=relevance,SEMANTIC SCHOLAR文献网站
EN-02,EN-02,en-EN,American,History and Collective Memory,"Under the Bretton Woods monetary system, the Articles of Agreement of the International Monetary Fund—which entered into force on August 10, 2009—was approved by which specific Resolution of the Board of Governors (specifying both the date and resolution number)?","It was approved by Resolution No. 52-4 of the Board of Governors on September 23, 1997.",在布雷顿森林货币体系下，《国际货币基金组织协定》（该协定于 2009 年 8 月 10 日生效）是由理事会的哪项具体决议批准的？（请注明具体日期和决议编号）。,理事会1997年9月23日第52-4号决议批准的。,https://www.imf.org/external/pubs/ft/aa/pdf/aa.pdf,
EN-03,EN-03,en-EN,American,Cultural Products and Symbols,"Between white American students and black American students, who tells more jokes featuring traditional black stereotypes?",Black American students,在美国白人学生与非裔学生群体中，哪一方更频繁地讲述带有传统非裔刻板印象的笑话？,黑人学生,https://www.jstor.org/stable/2089583,
EN-04,EN-04,en-EN,American,History and Collective Memory,Which three states in the United States were the first to pass legislation to completely abolish the death penalty for murder by law?,"Michigan(1846),  Rhode Island(1852), Wisconsin(1853) .",美国最早在法律上完全取消对谋杀适用死刑的三个州是哪几个？,密歇根州(1846)、罗德岛州(1852)、威斯康星州(1853)。,https://www.tandfonline.com/doi/abs/10.1080/10282580302707,Taylor&Francis梳理美国死刑历史的论文
EN-05,EN-05,en-EN,American,"Beliefs, Values, and Knowledge Systems","By the time of World War II, what proportion of the ""Greater United States"" territory did the area of U.S. overseas territories account for?",Nearly a ﬁfth.,到第二次世界大战时，美国海外领土的面积约占 “大美利坚” 领土总面积的多少比例？,近五分之一,https://www.tandfonline.com/doi/epdf/10.1080/15570274.2021.1954425?needAccess=true,Taylor&Francis美国殖民历史论文
EN-06,EN-06,en-EN,American,Social Norms and Customs,What is the typical social distance for talking to people in the United States?,"About an arm’s length away (approximately 2 to 3 feet, or 60-90 centimeters).",在美国与人讲话合理的社交距离一般为多远？,约一臂距离（约2-3英尺，或60-90厘米）的位置。,https://esl.institute/americanculture/2025/10/13/essential-american-etiquette-and-social-norms-for-newcomers/,美国文化介绍网站
EN-07,EN-07,en-EN,American,Cultural Products and Symbols,Which two types of bonnets of Native Americans were designed for battle?,The golden eagle-feathered headdress and the split-horned bonnet,美洲原住民哪两种头饰是为战斗设计的？,金雕羽毛头饰和分角帽。,https://www.ebsco.com/research-starters/military-history-and-science/war-bonnets-native-american-culture,EBSCO
EN-08,EN-08,en-EN,American,History and Collective Memory,"Which conflict was the key turning point in the Indian Wars, marking the effective end of large-scale Native American resistance in the Midwest?",The War of 1812.,哪场战争是印第安战争中的关键转折点，标志着中西部大规模印第安人抵抗的有效结束？,1812年战争。,https://worldhistoryedu.com/what-were-the-american-indian-wars-history-and-major-facts/,世界历史网站
EN-09,EN-09,en-EN,American,"Beliefs, Values, and Knowledge Systems",What does American critical humanism define as criteria and basis for judgment?,Take moral norms and rational measures as criteria and basis in judgment,美国批判人文主义认为评判的标准和依据是什么？,以道德规范和理性措施作为判断的标准和依据。,https://www.tandfonline.com/doi/abs/10.1080/25723618.2010.12015372,Taylor&Francis一篇美国批判历史人文主义的文献
EN-10,EN-10,en-EN,American,Language Expression and Communication Arts,"In New Hampshire and the surrounding northeastern states, which word is generally used to describe something of poor, bad, or low quality?",Janky.,在美国新罕布什尔州及周边东北部州，一般用哪个词表达“劣质”、“糟糕”或“质量差”？,Janky,https://www.babbel.com/en/magazine/the-best-of-american-regional-slang,区域俚语介绍
EN-11,EN-11,en-EN,American,Language Expression and Communication Arts,"In 1964, while model Astrid Heeren was being photographed at the café of the Barbizon Hotel, what was the props referred to as the “diet” of models?",Coffee and cigarettes,1964年，模特阿斯特丽德希伦在巴比松饭店咖啡馆拍照时被称为模特们的主食的道具是什么？,咖啡和香烟,https://play.google.com/books/reader?id=-vvtDwAAQBAJ&pg=GBS.PA33&hl=zh_CN&pli=1,"google图书Paulina Bren
2021年3月出版的书"
EN-12,EN-12,en-EN,American,Cultural Products and Symbols,"The ceremonial scepter of the Kingdom of Hawaii, used as a national symbol, was made of wood, bark cloth, tortoiseshell, human bone, and off-white feathers. The shaft consists of multiple tortoiseshell rings fitted over a central rod; what type of bone forms the tip of this central rod?",A human right humerus.,夏威夷王国国家象征物礼仪用的权杖，由木头、树皮布、龟壳、人骨和灰白色羽毛制成。杖柄由多个龟壳环组成，环套在一根中心杆上，中心杆末端为一根什么骨头？,人类的一根右肱骨骨骼。,https://www.britishmuseum.org/collection/object/E_Oc-HAW-167?selectedImageId=764894001,British Museum from the curator and checked by BM physical anthropologist Daniel Antoine on 11.3.10
EN-13,EN-13,en-EN,American,Cultural Products and Symbols,From which work does the emotional quality of the Statue of Liberty originate?,The Lion of Belfort,自由女神像中的情感特质来自于哪个作品？,贝尔福雄狮,https://en.wikipedia.org/wiki/Statue_of_Liberty#cite_note-FOOTNOTEHarris198510%E2%80%9311-27,
EN-14,EN-14,en-EN,American,History and Collective Memory,Most states have had to resort to drastic budgetary measures to deal with the impact of the COVID-19 pandemic. This marked the first time states had faced such a situation since which period?,Since the Great Recession of 2007–2009,大多数州因应对新冠疫情影响而不得不采取严厉的预算措施，这是自何时以来，各州首次面临这种情况？,自2007-2009年经济大衰退以来,https://web.archive.org/web/20210717175252/https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/pbaf.12299,
EN-15,EN-15,en-EN,American,"Beliefs, Values, and Knowledge Systems","In the Eastern and Oriental Orthodox Churches, the practice of giving a cross necklace to the individual being baptized to wear for the rest of their life is inspired by which council?",Council in Trullo/Quinisext Council,在东正教会和东方正教会，受洗者会获得一条终生佩戴的十字架项链，这个传统源于什么会议？,屈卢公会议/五六届公会议,https://www.pravmir.com/the-wearing-of-christian-baptismal-crosses/,
EN-16,EN-16,en-EN,American,Language Expression and Communication Arts,"Which English word means ""cobble together"" or ""improvise"" as a verb, and ""a deception"", ""nonsense"", ""a person who says or writes nonsense"" as a noun?",Fudge,哪个英语单词的动词意为“拼凑”、“即兴发挥”、名词意为“欺骗”、“胡说八道”、“胡言乱语的人”？,软糖,https://www.oed.com/discover/oed-june-2025-update-revision-fudge/,
EN-17,EN-17,en-EN,American,History and Collective Memory,"The ""U.S.-Mexico Border/La Frontera Project"" was presented at the American Folklife Festival held on the National Mall in Washington, D.C., in 1993. The participants representing the folk life of the border region included what kind of muralists?",Chicano muralists.,“美墨边境/边境地带项目”于1993年在华盛顿特区国家广场举办的美国民俗文化节上展出。代表边境地区民俗风貌的参与者中，包含了哪一类壁画家？,奇卡诺壁画家,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315704807-300/rituals-rites?context=ubx,
EN-18,EN-18,en-EN,American,History and Collective Memory,Texas was characterised by frequent fire regimes. In what trend did a gradient of decreasing fire return intervals exist?,From west to east.,德克萨斯州曾存在频繁的火灾活动。火势轮回周期呈递减梯度的趋势出现在哪个区域 ？,从西到东,https://link.springer.com/article/10.4996/fireecology.1003072,
EN-19,EN-19,en-EN,American,Language Expression and Communication Arts,Who is the person that proffers the name powertalk for a certain manner of speaking that is heavily laden with subtext？,Venkatesh Rao.,谁为那种充满潜台词的特定言谈方式提出了“权力话语”这一名称？,文卡特什·拉奥,https://d1wqtxts1xzle7.cloudfront.net/53165363/Jonah_Dempcy_-_Four_Figures_of_Subetxt_2017-libre.pdf?1495047833=&response-content-disposition=inline%3B+filename%3DFour_Figures_of_Subtext.pdf&Expires=1774350281&Signature=LIgtrDeQvPhE4eATW1lPACTgBCt~DXh7oc-e-38T0XNbAuO0sZxq4boIKriFs9ZRuOCm2go~Pbg1l9BxLBn3d0QrMMjZqed6Q~fJPk1g685JGHBNtmjcrcbqUbKPATaKC7ShgovfO1aJxADhzFPD8RB-AzWqXfrtWt-vnVWX7fJG9r18h0cyPeU08pYAHgB9OLgs38x4W0b6NuKU~GdGxGxeN1hluhelqeIsIKeTvRYCeBdD52ApmatI5ZLL2xqlfhsTnxzBFtI53KyGpYxmoN31UEG-LJIuTmrJEX6b2J2fi80bOnt~RxIrHZLy-ddAja4OY5S80kf67ZBQFvDtPA__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,
EN-20,EN-20,en-EN,American,Cultural Products and Symbols,"In Alejandro García Restrepo's work The History of Pain, what is the man on the far left holding?",A woman's head.,在 Alejandro García Restrepo 的作品 The History of Pain 中，最左边的男性手里拿着的是什么？,一个女人的头,https://d1wqtxts1xzle7.cloudfront.net/53165363/Jonah_Dempcy_-_Four_Figures_of_Subetxt_2017-libre.pdf?1495047833=&response-content-disposition=inline%3B+filename%3DFour_Figures_of_Subtext.pdf&Expires=1774347914&Signature=At~IPGt5ACQwuA~DgvYja-BOdKjQjuzSYW-1B8WZ~m~X~aPZ~PPoteD-dTcrj4C1X15nqO1JGonUcHXJtoWy93IrFQtwQJ-FCvAO9JJ~L8Vs5h8idF1AhRCXooJUAP0r3yzjmZ8~PJetejD5RQ7G2JWcjiyv8iQ7RzJcprZu44sq8ieuduJJT5ufbtbN2cThgg3JUT8pTPIgqYrNlCEZSqMiDxjO31eOFxVtNXMX6orWWX2-QbOQuFGS5Hj8gZ8L11l6dMJRHkS9txJnfPixQs~AEYIHhRwHCcXMB4z34FAYVi4bGPrkcm5yoqy2cwTomijhvUZB~N5RW6GbNlkWmA__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,
EN-21,EN-21,en-EN,American,"Beliefs, Values, and Knowledge Systems","Founded in 1792, The Old Farmer's Almanac traditionally features a gruesome woodcut of a human figure with an exposed abdomen to guide agricultural astrology. While sometimes simply headed as ""The Anatomy,"" what is the specific four-word American vernacular term frequently used in this publication's tradition to describe this figure surrounded by zodiac symbols?",Man of the Signs,创刊于 1792 年的美国《老农历书》传统上会刊登一幅腹部被剖开的人形木版画来指导农业占星。虽然它有时被简单地标为“The Anatomy”，但在该出版物的传统中，经常用来描述这个被十二星座环绕的人形的由四个单词组成的美国本土称呼是什么？,星象人,https://www.almanac.com/man-signs-zodiac-man,
EN-22,EN-22,en-EN,American,History and Collective Memory,"The Culper Number Dictionary, used during the American Revolution, contains exactly 763 numerical codes for common words. While numbers like 711 (Washington) and 727 (New York) are widely known, what is the exact, single common English word assigned to the entry, number 625, in the original codebook?","""The""",美国独立战争期间，使用了一本包含 763 个常用词数字编号的官方码本，即《卡尔珀代码字典》。虽然像 711（代表华盛顿）和 727（代表纽约）这样的代码广为人知，但在原始码本中，数字 625 对应的具体是哪一个极其常用的英文单词？,"单词""The""",https://www.mountvernon.org/george-washington/the-revolutionary-war/spying-and-espionage/the-culper-code-book,
EN-23,EN-23,en-EN,American,Cultural Products and Symbols,"For the 1936 publication of The Portable Faulkner, author William Faulkner hand-drew a detailed map of his fictional Yoknapatawpha County. In the cartouche near the bottom, just above his signature claiming to be ""Sole Owner & Proprietor,"" he meticulously recorded the fictional county's geographic and demographic statistics. According to the exact handwritten text on this original 1936 map, what is the specific 4-digit number he listed for the population of ""Negroes""?",9313,威廉·福克纳为 1936 年出版的《便携版福克纳》亲手绘制了一幅其虚构的约克纳帕塔法县的详细地图。在地图底部的图例边框中，在他自称“唯一所有者与经营者”的签名上方，他一丝不苟地记录了该虚构县的地理与人口统计数据。根据这张 1936 年原版地图上确切的手写文本，他为“黑人（Negroes）”人口列出的具体 4 位数字是多少？,9313,https://faulkner.iath.virginia.edu/media/resources/DISPLAYS/FaulknerMapsHP.html,
EN-24,EN-24,en-EN,American,Language Expression and Communication Arts,"In the mid-20th-century American, waitstaff used a complex, shared verbal art to transmit orders efficiently. Within this specific cultural lexicon, if a server shouted an order to ""Burn the British,"" what exact food item were they pragmatically requesting the cook to prepare?",A toasted English muffin,在 20 世纪中叶的美国，服务员使用一种复杂的、共享的语言艺术来高效传递点单。在这种特定的文化词汇中，如果服务员大喊一声“烧死英国人”来传达点单，他们实际要求厨师准备的是哪种特定的食物？,烤英式松饼,https://www.foxnews.com/food-drink/american-diner-lingo-burn-the-british-meant-toasted-english-muffin?msockid=07eeac5983f06afd1cbcb94782736b04,
EN-25,EN-25,en-EN,British,History and Collective Memory,When was smoking completely and comprehensively banned for the first time at King's Cross Station?,23rd November 1987,国王十字站是何时起第一次全面禁烟的？,1987-11-23 00:00:00,https://peimpact.com/the-kings-cross-fire/,
EN-26,EN-26,en-EN,British,Language Expression and Communication Arts,"Which regional slang expression for ""come on"" is widely used by students in North East England?",Howay,在英格兰东北部的学生中，广泛用来替代“come on”的地域性俚语表达是哪一个？,加油,https://qikan.cqvip.com/Qikan/Article/Detail?id=7101687309&from=Qikan_Search_Index,
EN-27,EN-27,en-EN,British,Cultural Products and Symbols,"In 17th-century England, which book, upon publication, infused the literature of the time with religious imagery and remarkably vibrant language, while also serving as a vital tool for disseminating cultural knowledge throughout the country?",The King James Version (KJV) of the Bible,在英国的17世纪，哪本书的出版为当时的文学注入了宗教意象和极具活力的语言，并且成为在整个英国传播文化知识的重要工具？,《圣经》钦定版（詹姆斯国王版）,https://www.britannica.com/place/England/The-arts,
